Search_Rank,MIM_Raw,MIM_ID,Entry_Prefix,Entry_Type,Title,Included_Titles,Cytogenetic_Location,Genomic_Coordinates_GRCh38,Entrez_Gene_ID_Raw,Title_Symbol_Candidate,Is_Gene_Search_Hit,Relation_Class,Mechanism_Tag,Age_Scope,Hemorrhagic_Flag,Venous_Predominant_Flag,Gene_Phenotype_Link_Status,Evidence_Layer,Linked_Gene_Symbols,Gene_Target_Status,Target_Eligible_Strict,Include_Extended_Sensitivity,Decision_Reason,Evidence_URL,Source_File,Search_Term,Download_Date,Search_Truncated,Reported_Hits,Exported_Hits
73,606752,606752,,Phenotype_or_other_entry_uncertain,ACUTE HEMORRHAGIC LEUKOENCEPHALITIS,,,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,以出血性脑血管病或血管畸形为主，排除AIS主线,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
74,607665,607665,,Phenotype_or_other_entry_uncertain,TUBULOINTERSTITIAL NEPHRITIS WITH UVEITIS; TINU,"ACUTE TUBULOINTERSTITIAL NEPHRITIS, INCLUDED; ATIN, INCLUDED",,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
75,308960,308960,,Phenotype_or_other_entry_uncertain,"LEUKEMIA, ACUTE, X-LINKED",,,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,检索词中的acute等来自血液肿瘤语境，非脑缺血性卒中,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
76,*151385,151385,*,Gene_entry,RUNT-RELATED TRANSCRIPTION FACTOR 1; RUNX1,"AML1/TEL FUSION GENE, INCLUDED",21q22.12,21:34787801-35049302,861,RUNX1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
77,*102578,102578,*,Gene_entry,"ACUTE PROMYELOCYTIC LEUKEMIA, INDUCER OF; PML","PML/RARA FUSION GENE, INCLUDED",15q24.1,15:73994716-74047827,5371,PML,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,检索词中的acute等来自血液肿瘤语境，非脑缺血性卒中,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
78,*102582,102582,*,Gene_entry,SIGNAL TRANSDUCER AND ACTIVATOR OF TRANSCRIPTION 3; STAT3,,17q21.2,17:42313324-42388442,6774,STAT3,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
79,*120520,120520,*,Gene_entry,MEMBRANE METALLOENDOPEPTIDASE; MME,,3q25.2,3:155024202-155183729,4311,MME,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
80,*180240,180240,*,Gene_entry,"RETINOIC ACID RECEPTOR, ALPHA; RARA","ACUTE PROMYELOCYTIC LEUKEMIA BREAKPOINT CLUSTER REGION, INCLUDED",17q21.2,17:40309180-40357643,5914,RARA,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
81,*186855,186855,*,Gene_entry,T-CELL ACUTE LYMPHOCYTIC LEUKEMIA 2; TAL2,,9q31.2,9:105662457-105663124,6887,TAL2,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,检索词中的acute等来自血液肿瘤语境，非脑缺血性卒中,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
82,*187040,187040,*,Gene_entry,T-CELL ACUTE LYMPHOCYTIC LEUKEMIA 1; TAL1,,1p33,1:47216290-47232335,6886,TAL1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,检索词中的acute等来自血液肿瘤语境，非脑缺血性卒中,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
83,*600617,600617,*,Gene_entry,STEROIDOGENIC ACUTE REGULATORY PROTEIN; STAR,,8p11.23,8:38142700-38150952,6770,STAR,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
84,*133435,133435,*,Gene_entry,"RUNT-RELATED TRANSCRIPTION FACTOR 1, TRANSLOCATED TO, 1; RUNX1T1","ETO/AML FUSION GENE, INCLUDED",8q21.3,8:91954967-92103385,862,RUNX1T1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
85,*606602,606602,*,Gene_entry,"BRAIN AND ACUTE LEUKEMIA GENE, CYTOPLASMIC; BAALC",,8q22.3,8:103140725-103230305,79870,BAALC,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,检索词中的acute等来自血液肿瘤语境，非脑缺血性卒中,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
86,*608450,608450,*,Gene_entry,B-CELL ACUTE LYMPHOBLASTIC LEUKEMIA-EXPRESSED GENE; BLACE,,7q36.3,7:155356988-155367933,338436,BLACE,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,检索词中的acute等来自血液肿瘤语境，非脑缺血性卒中,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
87,*107730,107730,*,Gene_entry,APOLIPOPROTEIN B; APOB,"APOB100, INCLUDED",2p24.1,2:21001429-21044073,338,APOB,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
88,*104760,104760,*,Gene_entry,AMYLOID BETA A4 PRECURSOR PROTEIN; APP,,21q21.3,21:25880550-26171128,351,APP,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
90,#187300,187300,#,Phenotype_known_molecular_basis,"TELANGIECTASIA, HEREDITARY HEMORRHAGIC, TYPE 1; HHT1",,9q34.11,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,以出血性脑血管病或血管畸形为主，排除AIS主线,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
91,#621295,621295,#,Phenotype_known_molecular_basis,"CEREBRAL ARTERIOPATHY, AUTOSOMAL RECESSIVE, WITH SUBCORTICAL INFARCTS AND LEUKOENCEPHALOPATHY 1; CARASIL1",,19p13.12,,,,false,Excluded,arteriopathy_or_small_vessel,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
92,*590050,590050,*,Gene_entry,"TRANSFER RNA, MITOCHONDRIAL, LEUCINE, 1; MTTL1",,,,4567,MTTL1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
93,*147796,147796,*,Gene_entry,JANUS KINASE 2; JAK2,"JAK2/ETV6 FUSION GENE, INCLUDED",9p24.1,9:4984390-5129948,3717,JAK2,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
95,#105210,105210,#,Phenotype_known_molecular_basis,"AMYLOIDOSIS, HEREDITARY SYSTEMIC 1; AMYLD1",,18q12.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
96,*120180,120180,*,Gene_entry,"COLLAGEN, TYPE III, ALPHA-1; COL3A1",,2q32.2,2:188974373-189012746,1281,COL3A1,true,Excluded,arteriopathy_or_small_vessel,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
97,*191160,191160,*,Gene_entry,TUMOR NECROSIS FACTOR; TNF,,6p21.33,6:31575565-31578336,7124,TNF,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
98,*138249,138249,*,Gene_entry,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE, SUBUNIT 1; GRIN1",,9q34.3,9:137139154-137168756,2902,GRIN1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
99,#615483,615483,#,Phenotype_known_molecular_basis,"BASAL GANGLIA CALCIFICATION, IDIOPATHIC, 5; IBGC5",,22q13.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
101,#145600,145600,#,Phenotype_known_molecular_basis,"MALIGNANT HYPERTHERMIA, SUSCEPTIBILITY TO, 1; MHS1",,19q13.2,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
102,*192240,192240,*,Gene_entry,VASCULAR ENDOTHELIAL GROWTH FACTOR A; VEGFA,,6p21.1,6:43770211-43786487,7422,VEGFA,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
104,#618564,618564,#,Phenotype_known_molecular_basis,"MICROANGIOPATHY AND LEUKOENCEPHALOPATHY, PONTINE, AUTOSOMAL DOMINANT; PADMAL",,13q34,,,,false,Excluded,arteriopathy_or_small_vessel,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
105,*107680,107680,*,Gene_entry,APOLIPOPROTEIN A-I; APOA1,"APOA1/APOC3 FUSION GENE, INCLUDED",11q23.3,11:116835751-116837622,335,APOA1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
106,*600129,600129,*,Gene_entry,PHOSPHODIESTERASE 4D; PDE4D,,5q11.2-q12.1,5:58969038-60522128,5144,PDE4D,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
108,#210720,210720,#,Phenotype_known_molecular_basis,"MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE II; MOPD2",,21q22.3,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
109,*134830,134830,*,Gene_entry,"FIBRINOGEN, B BETA POLYPEPTIDE; FGB",,4q31.3,4:154562980-154572807,2244,FGB,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
110,*609708,609708,*,Gene_entry,LIPOPROTEIN LIPASE; LPL,,8p21.3,8:19939253-19967259,4023,LPL,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
111,*600509,600509,*,Gene_entry,"ATP-BINDING CASSETTE, SUBFAMILY C, MEMBER 8; ABCC8",,11p15.1,11:17392498-17476845,6833,ABCC8,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
112,*606672,606672,*,Gene_entry,"GLYCOPROTEIN Ib, PLATELET, ALPHA POLYPEPTIDE; GP1BA","GLYCOCALICIN, INCLUDED",17p13.2,17:4932277-4935023,2811,GP1BA,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
115,#182410,182410,#,Phenotype_known_molecular_basis,SNEDDON SYNDROME; SNDNS,,22q11.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
117,#243500,243500,#,Phenotype_known_molecular_basis,ISOVALERIC ACIDEMIA; IVA,,15q15.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
118,#621409,621409,#,Phenotype_known_molecular_basis,"AUTOINFLAMMATION AND AUTOIMMUNITY, SYSTEMIC, WITH IMMUNE DYSREGULATION 2; AIAISD2",,12q24.13,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
119,#611788,611788,#,Phenotype_known_molecular_basis,"AORTIC ANEURYSM, FAMILIAL THORACIC 6; AAT6",,10q23.31,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,以出血性脑血管病或血管畸形为主，排除AIS主线,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
120,#614024,614024,#,Phenotype_known_molecular_basis,PROTEIN Z DEFICIENCY,,13q34,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
121,*132811,132811,*,Gene_entry,"EPOXIDE HYDROLASE 2, CYTOSOLIC; EPHX2",,8p21.2-p21.1,8:27491143-27548626,2053,EPHX2,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
123,*138252,138252,*,Gene_entry,"GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE, SUBUNIT 2B; GRIN2B",,12p13.1,12:13537337-13982134,2904,GRIN2B,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
124,*602887,602887,*,Gene_entry,DISCS LARGE MAGUK SCAFFOLD PROTEIN 4; DLG4,,17p13.1,17:7187187-7220050,1742,DLG4,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
126,*176895,176895,*,Gene_entry,PROTEIN Z; PROZ,,13q34,13:113158648-113172386,8858,PROZ,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
127,*192225,192225,*,Gene_entry,VASCULAR CELL ADHESION MOLECULE 1; VCAM1,,1p21.2,1:100719742-100739045,7412,VCAM1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
128,#619220,619220,#,Phenotype_known_molecular_basis,IMMUNODEFICIENCY 78 WITH AUTOIMMUNITY AND DEVELOPMENTAL DELAY; IMD78,,13q33.1,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
129,*601693,601693,*,Gene_entry,UNCOUPLING PROTEIN 2; UCP2,,11q13.4,11:73974672-73983202,7351,UCP2,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
131,#173900,173900,#,Phenotype_known_molecular_basis,POLYCYSTIC KIDNEY DISEASE 1 WITH OR WITHOUT POLYCYSTIC LIVER DISEASE; PKD1,,16p13.3,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
133,*173610,173610,*,Gene_entry,SELECTIN P; SELP,,1q24.2,1:169588849-169630124,6403,SELP,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
136,#162200,162200,#,Phenotype_known_molecular_basis,"NEUROFIBROMATOSIS, TYPE I; NF1",,17q11.2,,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
137,*139250,139250,*,Gene_entry,GROWTH HORMONE 1; GH1,,17q23.3,17:63917203-63918839,2688,GH1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
138,*163731,163731,*,Gene_entry,NITRIC OXIDE SYNTHASE 1; NOS1,"NITRIC OXIDE SYNTHASE, NEURONAL, INCLUDED",12q24.22,12:117208142-117361626,4842,NOS1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
139,*123260,123260,*,Gene_entry,C-REACTIVE PROTEIN; CRP,,1q23.2,1:159712289-159714589,1401,CRP,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
140,#194050,194050,#,Phenotype_known_molecular_basis,WILLIAMS-BEUREN SYNDROME; WBS,,7q11.23,7:72700001-77900000,,,false,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
141,#251000,251000,#,Phenotype_known_molecular_basis,METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-CoA MUTASE DEFICIENCY; MAMM,"METHYLMALONIC ACIDURIA, mut(0) TYPE, INCLUDED",6p12.3,,,,false,Excluded,metabolic_or_hematologic,Not_assigned,false,false,not_verified_for_AIS,,,Not_a_gene_record,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
142,*606945,606945,*,Gene_entry,LOW DENSITY LIPOPROTEIN RECEPTOR; LDLR,,19p13.2,19:11089463-11133820,3949,LDLR,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
143,*612112,612112,*,Gene_entry,TUMOR NECROSIS FACTOR-ALPHA-INDUCED PROTEIN 8-LIKE 2; TNFAIP8L2,,1q21.3,1:151156649-151159749,79626,TNFAIP8L2,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
145,*140580,140580,*,Gene_entry,HEAT-SHOCK TRANSCRIPTION FACTOR 1; HSF1,,8q24.3,8:144291604-144314720,3297,HSF1,true,Excluded,other,Not_assigned,false,false,not_verified_for_AIS,,,Exclude_from_gene_set,false,false,MIM Match全文命中；当前文件未提供明确成人动脉性AIS表型或经核验的gene–phenotype链路,,OMIM-MIMATCH_result.xlsx,acute ischemic stroke,2026-07-14,true,2444,1000
